time,fr3_joint1_pos,fr3_joint2_pos,fr3_joint3_pos,fr3_joint4_pos,fr3_joint5_pos,fr3_joint6_pos,fr3_joint7_pos,fr3_joint1_vel,fr3_joint2_vel,fr3_joint3_vel,fr3_joint4_vel,fr3_joint5_vel,fr3_joint6_vel,fr3_joint7_vel,fr3_joint1_eff,fr3_joint2_eff,fr3_joint3_eff,fr3_joint4_eff,fr3_joint5_eff,fr3_joint6_eff,fr3_joint7_eff,flexpin1,flexpin2,flexpin3,Force,ContactMic,ContactMic_gt
1739302950.7110393,-0.12052599742013237,1.0675783290424092,-0.37879498086496594,-1.418494081001923,1.519705715390463,1.1536761832475317,1.3577446055047149,-0.0005484527710774977,-0.0013373708633653805,0.00042892722043363083,0.0008484402153962479,0.00033476376468519295,0.0001001416148458921,0.0017397346555745848,-0.7030755877494812,-51.31711196899414,-7.229813575744629,18.24408721923828,2.0232033729553223,-0.6314804553985596,0.05314789339900017,,,,,,,,,
1739302950.7220461,-0.12052252831640715,1.0675811899618752,-0.3787935958326292,-1.4185007719722906,1.5197087643232516,1.1536607853719152,1.3577378146699126,0.000982873314434121,-0.0011756830593432706,-0.0015950520965482586,0.0003957991815717707,0.0018844227492742346,-0.003314636557256838,-0.0007100303880541491,-0.6038934588432312,-51.31711196899414,-7.182206153869629,18.09729766845703,1.8858743906021118,-0.7431747913360596,0.07969819009304047,,,,,,,,,
1739302950.7340105,-0.12051683416741317,1.067571568637916,-0.3787949677520347,-1.4185309031290991,1.5197059074495467,1.1535838878538305,1.3577364594135302,0.0002799594721097883,-0.0002961712651980647,-0.0009950752680148406,-0.003365032088660625,0.00035445497144319035,-0.0058972941999322105,-0.0010214849948121168,-0.4571039378643036,-51.13858413696289,-7.130631446838379,18.04572296142578,1.8199564218521118,-0.8283188343048096,0.05314789339900017,,,,,,,,,
1739302950.7460558,-0.12050597660300653,1.0675773988542265,-0.3787939355498026,-1.4185564134973374,1.519707245931557,1.1535533219321152,1.3577322541633785,0.0009768288696353237,0.000316655849195107,0.0012999064908003502,-0.0029814341198440013,-0.0016226413365352803,-0.002035933159043594,0.0013360453202731814,-0.4293329417705536,-51.19015884399414,-7.130631446838379,18.06952667236328,1.8071390390396118,-0.8356430530548096,0.05955658480525017,,,,,,,,,
1739302950.7560604,-0.12050135093804766,1.067583601859907,-0.37879989633609584,-1.4185753843482405,1.519706500508002,1.1535418296521651,1.3577170580874716,0.0007218295785026507,-0.00048111781881841507,-0.0014386347231762151,-0.0026464510298014297,-0.00012577620686852022,0.00024365826446162144,-0.0013972373340679848,-0.4293329417705536,-51.26553726196289,-7.079056739807129,18.12110137939453,1.7869974374771118,-0.8420517444610596,0.11998139321804047,,,,,,,,,
1739302950.7670295,-0.12050188357289655,1.067583921205694,-0.37879776755679445,-1.4185796007166034,1.5197072478155538,1.153534981987073,1.3577226471497743,-0.0003702225915823929,-0.00019144754556655702,-0.00015230965144021129,-0.0029792821407511726,0.0002335740153225979,-0.00035903154784179477,-0.0003656264247872839,-0.3817255198955536,-51.26553726196289,-7.079056739807129,18.12110137939453,1.8071390390396118,-0.8155014514923096,0.05955658480525017,,,,,,,,,
1739302950.7780378,-0.12050046345294237,1.0675839212227665,-0.37879871322879477,-1.4185825762231037,1.5197088026252272,1.15353120503631,1.3577184453839581,-0.0002871200801340911,-0.0022668422699211955,6.148469626979529e-05,0.00011954851557641373,0.001894803798794064,0.000846734353072615,-0.0010504180710704317,-0.3539545238018036,-51.26553726196289,-7.079056739807129,18.04572296142578,1.7934061288833618,-0.7962753772735596,0.07969819009304047,,,,,,,,,
1739302950.7890704,-0.12049975008725744,1.067588358229777,-0.37879602816746144,-1.4185845656732659,1.5197056847580257,1.1535285771465085,1.3577176324190452,8.277333554308438e-05,0.0009230305577362808,0.0009090251397301126,-0.000499818144005925,0.0003183434721005293,-0.0002929360189007579,0.0012147655128409982,-0.3539545238018036,-51.31711196899414,-7.102860450744629,18.04572296142578,1.7934061288833618,-0.8026840686798096,0.04673920199275017,,,,,,,,,
1739302950.8000357,-0.12050017223258547,1.067588729063066,-0.3787998933118128,-1.4185867428201742,1.5197072922593888,1.153526913329396,1.357714611230632,-0.001123633921777507,0.002262358255519792,-0.0004176668436467908,-0.0005068122047010823,0.0006010027769958434,0.0009219351423156805,0.0023654720085063566,-0.3301508128643036,-51.28934097290039,-7.079056739807129,18.04572296142578,1.8071390390396118,-0.8155014514923096,0.07328949868679047,,,,,,,,,
1739302950.8110332,-0.12050092914919426,1.0675861019845796,-0.37879955887431094,-1.418588693760507,1.5197057211734768,1.1535268740297038,1.3577138010515517,-0.0008429550806091464,0.001055515365457423,-0.0007586045309108143,-0.0007776108523891332,-0.0006689228278677344,0.0002637291565628827,-0.0010911745791959589,-0.3063471019268036,-51.26553726196289,-7.055253028869629,18.06952667236328,1.7805887460708618,-0.8155014514923096,0.07969819009304047,,,,,,,,,
